Year,Month,Day,TotalPrecip,SolarHours,AvgCloud,MinTemp,AvgTemp,AvgSeaLevelPressure,AvgWindSpeed
2000,1,20,13.5,0.4,10,0,3,5.6,10.7
2000,1,21,3,1.4,9.5,-1.8,0.2,4.3,8.4
2000,1,22,0.5,1.8,9.5,-1,1.6,4.7,2.3
2000,1,23,4.5,0,10,0.2,4.6,7.4,2.3
2000,1,24,11,0.2,10,1.6,7,8.3,3.9
2000,1,25,5.5,0,10,-1.8,0,4.9,5.2
2000,1,26,0.5,2.4,8.8,-1.7,-0.5,4.8,3
2000,1,27,17,1.1,9.5,-2.6,-1,5,2.8
2000,1,28,0,3.5,8.3,-2.4,1.8,5.2,2.4
2000,1,29,0,8.8,4.5,-0.6,3.5,4.9,2.1
2000,1,30,8,0.2,8.5,0,5.3,6.5,7.1
2000,1,31,7,0,9.8,-0.1,1.9,5.2,6.5
2000,2,1,1,1.5,10,-0.3,1.5,5.4,2.2
2000,2,2,5.5,2.6,9.3,0.4,3.8,6,3.6
2000,2,3,1.5,1.6,7.8,2.7,4.8,6.5,3.4
2000,2,4,7,1,9,1,4.4,5.5,5.8
2000,2,5,0,7.8,4.8,2.1,4.8,5.2,2.5
2000,2,6,6.5,0,10,2.3,5.7,7.1,3.3
2000,2,7,0,0.6,10,3.1,5.6,5.5,6.2
2000,2,8,25.5,0.2,8.8,-1,2.5,5.8,10.1
2000,2,9,3,1.7,9.8,-0.4,1.7,5,8.9
2000,2,10,0.5,5.9,6,0.2,3,4.8,2.9
2000,2,11,8.5,0.5,9.3,2.3,4.8,6.5,5.4
2000,2,12,1,1.6,9.8,3.6,6.9,6.7,4.9
2000,2,13,0,7.8,6.8,1.8,4.9,5.5,3.8
2000,2,14,8,3.6,10,2.7,6.5,6.2,4.4
2000,2,15,26.5,0.1,10,-1.6,0.5,5.5,5.4
2000,2,16,6,0.1,10,-1.9,-0.1,4.6,7.1
2000,2,17,26.5,0.1,10,-1.6,-0.2,5.4,2.9
2000,2,18,4.5,2,10,-0.8,1,5.3,4.3
2000,2,19,0,1.9,10,-0.2,2.1,4.9,2.2
2000,2,20,5,0.1,9.3,0.5,3,6,3.3
2000,2,21,1,0.9,9.3,-0.4,1.7,4.4,5.4
2000,2,22,7.5,0.9,10,-1,0.7,4.9,3.6
2000,2,23,1.5,7.1,9.5,-0.3,2.9,4.9,3.9
2000,2,24,16.5,0,10,-2.1,0.6,5.2,5.6
2000,2,25,1,5.9,7,-2.5,0,4.1,3.1
2000,2,26,7.5,6.1,9.5,-2.3,1.5,4.3,3.3
2000,2,27,6,1.2,9.8,1.6,3.9,5.7,7.3
2000,2,28,4,1.1,9.5,-2.2,1.9,5.2,7.6
2000,2,29,2.5,2.4,8.8,-2.4,0.4,4.3,4.8
2000,3,1,3,7.9,4.3,-0.7,2.3,4.6,2.3
2000,3,2,0,7.2,3.5,-1,6,5.8,4
2000,3,3,0,6.5,8.3,4.5,8.3,7.1,3.3
2000,3,4,28,0,10,4.8,7.9,9,2.7
2000,3,5,0,4.1,6.8,3.6,7,7.4,4.5
2000,3,6,0,9,2,0.3,6.6,5.6,3.2
2000,3,7,3.5,0.7,8,1.1,5.8,6.1,7.7
2000,3,8,10.5,0.4,8.5,0.2,1.7,5.6,5.9
2000,3,9,19.5,0.9,9.5,-0.3,1.1,5.5,6.5
2000,3,10,0,7.3,4,-2.4,1.8,4.4,2.9
2000,3,11,0,0.3,9,1.1,6.6,4.3,4.4
2000,3,12,1.5,9.1,6.8,3.3,6.5,6.9,2.8
2000,3,13,3.5,4.2,8.3,1.9,5.6,5.6,5.7
2000,3,14,1.5,4.9,3.5,-1.1,2.8,4.8,2.4
2000,3,15,0,9.6,6.3,0.3,5.3,5.3,2.8
2000,3,16,16.5,0,10,5.6,7.4,8.1,5.9
2000,3,17,2.5,3.3,7.5,2.9,6,6.1,6.2
2000,3,18,0,11.2,0,1.9,8.9,5,4.8
2000,3,19,13.5,0.4,10,6.1,10.8,7,5.8
2000,3,20,1.5,1.2,9,2,5.5,5.5,5.9
2000,3,21,0,9.2,10,0.5,5.2,5,2.6
2000,3,22,1.5,7.4,4.8,2.3,6,5.6,4.5
2000,3,23,13.5,4.3,10,1.4,8.9,6.7,3.5
2000,3,24,25,1.4,9,4.4,7.4,7.4,7.3
2000,3,25,5.5,3,8.5,0.9,4.8,6,7.5
2000,3,26,9,2.2,9.5,1,3.4,5.6,6
2000,3,27,0,10.9,2.3,0.4,8.5,5.8,2.8
2000,3,28,8,0.2,10,7.4,12.8,8.2,2.8
2000,3,29,24,0,10,7,8.9,9.1,8.2
2000,3,30,0.5,7.9,6.3,6.5,9,7.3,4.2
2000,3,31,6.5,5.7,9.3,6.5,12,8,6.2
2000,4,1,0.5,10.5,4.3,4.7,9,5.5,4.5
2000,4,2,0,7.5,7.5,3,8.3,5.3,4.5
2000,4,3,0,10.4,4.8,7.1,10.3,6.5,5.8
2000,4,4,0,6.3,6.5,6.2,11.5,7.9,3.3
2000,4,5,15,0,10,9.1,11.2,11.3,3.1
2000,4,6,0,11.2,3,5.4,9.4,6.5,3.5
2000,4,7,0,10.8,5.3,3.5,14.1,6.4,5.2
2000,4,8,1,9.7,3,5.7,10.7,7.4,4.3
2000,4,9,0,8.4,4.3,3.7,11.7,7.9,2.7
2000,4,10,31,1.9,9.8,8.3,14.1,10.1,4.6
2000,4,11,0.5,3.3,6.3,6,8.9,6.4,7
2000,4,12,0,10.7,0.8,9.8,13.8,7.9,8.1
2000,4,13,0,10.4,0.8,9.6,14.2,8.8,4.5
2000,4,14,0,0.3,10,10.7,14.4,10.8,5.2
2000,4,15,8,0,10,6.8,9.4,9.7,6
2000,4,16,0,8,5.8,6.2,8.8,7.6,4.1
2000,4,17,0,11.8,5.5,4.5,10.5,7,2.7
2000,4,18,0,3.7,8.3,7.6,14,8.4,4.6
2000,4,19,4.5,0,10,12.1,14.9,11.4,4
2000,4,20,5.5,3.4,8.5,11.6,14.2,12.8,4.1
2000,4,21,34.5,0.8,10,11.5,14.5,13.5,2.2
2000,4,22,10,6.5,7.8,12.5,15.3,13.2,5.7
2000,4,23,8,8.9,5,10,14.4,8.5,7.7
2000,4,24,4.5,6.9,6.3,9.5,12.6,9,5.7
2000,4,25,0,11.6,6,10.4,14.9,8.1,5.1
2000,4,26,3.5,0,10,12.3,13.9,11.2,2.3
2000,4,27,7.5,0.6,9.8,9.7,12.9,11.8,6.5
2000,4,28,8,0,10,8.6,9.8,9.5,6.2
2000,4,29,0,11.6,3,8.2,12.3,10.1,3
2000,4,30,0.5,3,7.5,7.8,14.4,9.2,2.1
2000,5,1,0.5,6,5.5,12.1,15.5,13.2,2.8
2000,5,2,6,7.2,7.3,12.1,15,12.1,4.2
2000,5,3,1.5,0.9,10,10.4,12.7,11.2,4.2
2000,5,4,0,8.6,4.8,10.1,13.3,11,3.5
2000,5,5,0,12.4,1,9.4,15.6,11,2.9
2000,5,6,0,9,9.3,13.3,18.2,13.8,2.6
2000,5,7,0,2.4,10,15,18,15.5,2.5
2000,5,8,0,8.4,6.3,15.5,18.7,14.5,2.9
2000,5,9,0,12.2,0,13.4,18.2,11.8,3.2
2000,5,10,0,7.8,7,13.2,19.5,15,3.3
2000,5,11,0,8.7,9.5,16.5,21.2,14.2,3.2
2000,5,12,5,0,10,13.4,15.4,15,2.6
2000,5,13,9.5,3.8,9.8,14.9,17.3,16,4.3
2000,5,14,3,2.4,10,14.6,16.8,15.7,3.2
2000,5,15,0,1.7,9,13.9,15.8,14.3,5.2
2000,5,16,0,9.2,8,12.9,15.5,13.2,4.4
2000,5,17,0,6.9,8.3,13.2,16.7,13.9,5
2000,5,18,0,6,8.5,14.8,16.6,14.3,4.9
2000,5,19,3.5,0,10,14.9,17.8,15.4,2.7
2000,5,20,0.5,4.2,10,14.7,18.8,15.1,2.6
2000,5,21,7.5,7.5,5.5,14.4,16.9,14.9,3.2
2000,5,22,0,8.3,5.3,12.5,20,13,2.2
2000,5,23,0,10.8,9,19,21.9,16.3,4.7
2000,5,24,0,10.1,5.5,17,20.2,16.5,5
2000,5,25,0,9,5,17,18.8,16.5,2.5
2000,5,26,0,11.5,7.5,16.3,23.2,16.9,2
2000,5,27,0,0.5,10,19.9,23.3,17.2,2.2
2000,5,28,3,0.1,10,18.6,20.1,18.8,6.5
2000,5,29,0,12.2,2.8,17.3,20.3,15.7,4.1
2000,5,30,0,10.3,5,14.9,21.9,11.6,2.2
2000,5,31,10.5,0,10,17,18.6,17.1,2.9
2000,6,1,8.5,1.1,7.5,16.9,18.1,17.7,3
2000,6,2,0,12.4,5,14.6,18.7,16,3.1
2000,6,3,0,3.1,10,17,19.4,17.4,4.2
2000,6,4,0,7.1,8,15.1,18.1,15.4,3.5
2000,6,5,0,12.3,5,15.1,19.7,16,3.4
2000,6,6,0,13.1,0.8,17.1,23,15.8,3.6
2000,6,7,0,12.9,4.8,18.3,24.3,14.4,4.7
2000,6,8,0,4.7,10,19.1,23.9,14.9,3.1
2000,6,9,35,0,10,16.2,17.9,17.6,3.3
2000,6,10,0,0.1,10,17.3,18.2,17.2,2.3
2000,6,11,0,2.2,10,16.7,18.9,17.8,2.3
2000,6,12,0,0,10,17.1,18.6,17.1,4.2
2000,6,13,0.5,0.2,10,17.1,19.3,18.1,2.5
2000,6,14,0,6.8,6.3,17.9,19.8,18,2.7
2000,6,15,0,13.2,0,16.5,23.5,16.9,2.3
2000,6,16,0,12.3,5.3,19.3,24.8,18.7,2.3
2000,6,17,2,0,10,20,21.8,21,2
2000,6,18,0,8.4,8.3,18.5,21.8,20.9,2.5
2000,6,19,0,11.4,2.3,18.2,21.7,20.7,2.6
2000,6,20,0,12.6,5.3,19.3,23.4,20.6,2
2000,6,21,0,2.3,9.3,21,23.5,18.7,1.7
2000,6,22,0,0.3,10,19.8,21.9,21.3,2.1
2000,6,23,63,0,10,20.2,22.3,23.9,3.9
2000,6,24,31.5,2.1,10,20.7,22.7,23.2,3.9
2000,6,25,1,4.4,8.8,21.5,23,23.1,2
2000,6,26,0,2.6,10,21.3,24.6,24.8,2.3
2000,6,27,34,0,10,21.5,23.9,24.3,3.9
2000,6,28,10.5,0,10,19.8,21.4,23.3,3.2
2000,6,29,0,5.1,8.3,19.7,23.5,22.6,3.8
2000,6,30,0,6.7,9.5,22.1,27.2,25.9,2.3
2000,7,1,0,7.9,8,25.2,27.4,26.9,3
2000,7,2,1,9.6,6.3,24.6,27,27,3.7
2000,7,3,0,8.5,5.3,23.8,25.6,26.7,2.8
2000,7,4,0,6.5,8.8,22.8,25,25.2,2.5
2000,7,5,0,4.1,10,22.3,23.9,23.5,3
2000,7,6,0,11.5,6.8,21.8,24.6,23,3.2
2000,7,7,0,7.7,8,22.1,25.3,23.8,4.4
2000,7,8,0.5,2.5,10,22.4,23.5,23.7,3.5
2000,7,9,0,7.3,6.5,21.6,23.6,21.6,2.9
2000,7,10,0,12.8,1.5,20,24.3,22.1,2.6
2000,7,11,0,6.6,7.3,20.7,27.5,21.6,2.1
2000,7,12,0,9.3,7.3,24,30.2,24.1,6.2
2000,7,13,4.5,0,7.5,24,25.9,26.1,5.2
2000,7,14,0,6.9,8.8,23.7,26.8,24.8,3.1
2000,7,15,50.5,0,10,22.9,24.5,25.2,3.1
2000,7,16,0,11.6,3.3,23.4,27.1,25.3,3.7
2000,7,17,0,6.6,10,24.8,27.1,25.5,4
2000,7,18,0,1.8,9,24.9,26.3,27.3,5.5
2000,7,19,0,10.4,4.3,24.5,26.5,27.9,3
2000,7,20,0,12.2,6.3,24.1,26.9,27.4,2.1
2000,7,21,0,13.2,0.5,24.3,28,27.1,3.9
2000,7,22,0,5.6,6.5,26.9,29.8,25.1,5.3
2000,7,23,0,11.2,7.5,25.3,29.7,24.9,3
2000,7,24,0,2.7,10,25.1,29.9,24.9,4.7
2000,7,25,47.5,4.8,9.5,21.6,25.1,25.2,2.8
2000,7,26,0,7.5,6.5,23.1,26,24.7,2.3
2000,7,27,1,6.4,7,22.3,26.1,24,2.8
2000,7,28,0.5,0.2,9.8,24.1,26.7,25.6,2.3
2000,7,29,0,11.2,1.8,24.7,29.7,26.3,2.5
2000,7,30,0,12,1.3,25.2,31.2,24.2,2.8
2000,7,31,0,10.8,1.3,26.2,31.8,24.5,3.4
2000,8,1,0,11.4,1.8,26.5,29.5,26,3
2000,8,2,0,7.4,9.5,25.4,28.5,27.7,3.2
2000,8,3,0,13.1,2.8,25.1,28.6,26.7,2.8
2000,8,4,0,9.3,4.5,25.7,28.3,28.9,3.3
2000,8,5,0,11.3,5.8,24.8,28.3,28.6,3.1
2000,8,6,0,12.6,4.3,25.1,28.3,28.6,3.3
2000,8,7,0,11.8,6.8,24.9,28,27.4,3.4
2000,8,8,0,9.4,6.8,24.6,28.1,26.8,3.4
2000,8,9,3.5,4.9,10,24.7,27.4,26.9,2.8
2000,8,10,0,11.8,5.5,24,27.5,26.4,2.3
2000,8,11,0,12,7,24.5,28.1,27.1,3.3
2000,8,12,0,12.3,2.3,24.9,28.2,26.8,4
2000,8,13,0,5.1,5.3,25.9,28.6,28.6,2.8
2000,8,14,0,3.4,9.5,25.9,27.4,28.3,3.4
2000,8,15,0,3.1,9,25,26.6,25.3,2.4
2000,8,16,0,11.9,4.8,23.5,27.2,26.6,2.9
2000,8,17,0,11.9,3,24,28.2,26.6,3.1
2000,8,18,0,7.8,5.5,24.4,27.6,27.5,3.5
2000,8,19,0,11.2,5.8,24.9,28.1,27.4,2.9
2000,8,20,0,7.6,8,25.8,29.7,27.1,2.4
2000,8,21,0,9.8,4.8,26.3,31.2,26.8,3.8
2000,8,22,2,10,3.5,25.7,29.4,27.4,3
2000,8,23,0,10.7,3.5,24.9,27.8,26.1,3.4
2000,8,24,0,12.1,2,22.5,26.6,23.3,2.7
2000,8,25,0,11.7,7.5,22.8,28.3,20.9,2.3
2000,8,26,0,8.6,9.3,24.2,28.4,25.1,2.7
2000,8,27,0,9.4,9.5,25.5,29,27.8,3.1
2000,8,28,0,7.4,6.5,26.4,29.3,26.2,2.4
2000,8,29,0,11.4,0.5,25,28.8,24.5,3.4
2000,8,30,0,9.7,3.3,25,29.1,26.6,3.3
2000,8,31,0,2,10,26,28.9,28,2
2000,9,1,0,5.3,9.3,26.6,31.9,25.4,5.4
2000,9,2,17.5,4.3,8,24.9,28.3,27.3,6.7
2000,9,3,0,9.9,4.8,21.3,24.9,20.4,5.3
2000,9,4,0,9.7,2,19.5,23.8,18.6,3.2
2000,9,5,0,11.9,0.8,19.9,24.6,20.1,2.5
2000,9,6,0,10.3,2.8,21.4,25,20.6,3.2
2000,9,7,0,0.9,10,22.7,24.9,21.9,4.1
2000,9,8,1.5,9,4,21.7,26,24.6,4.5
2000,9,9,14.5,0,10,22.9,24.5,26.3,3.5
2000,9,10,172,0.4,10,20.3,23,25.4,2.9
2000,9,11,47,0,10,20.1,21.4,23.1,4.4
2000,9,12,50.5,0,10,19.5,21.1,23.1,4.5
2000,9,13,0,11.6,6.8,21.8,26.3,25.8,4.3
2000,9,14,0,10.4,5,22.6,27.5,24.8,3.2
2000,9,15,0,10.8,0.3,23.6,27.9,25.6,2.3
2000,9,16,0,2.5,8.3,24.8,28.8,24.9,2.4
2000,9,17,6,6.8,7,22.4,25.2,20.4,5.6
2000,9,18,0,11.2,1,19,23.3,16.1,2.8
2000,9,19,0,8.2,5.8,18.8,22.7,17.5,3.6
2000,9,20,0,10.9,0,17,22.3,17.2,4.1
2000,9,21,0,10.9,3.8,18.3,23.3,18.7,3.5
2000,9,22,0,0,10,21.5,23.7,21.3,2.4
2000,9,23,33.5,0,10,19.7,20.9,20.9,2.2
2000,9,24,22,1,9.5,19.7,21.3,20.8,3.8
2000,9,25,0,4.2,10,19.4,21.6,18.3,3.4
2000,9,26,30,3.8,6.8,16.3,18.9,16.8,2.8
2000,9,27,2,7.5,7,16.2,19.7,14.5,3.2
2000,9,28,0,6.9,9,15.9,19.7,13.9,3.4
2000,9,29,0,1.8,7.3,15.9,19.8,15.2,2.6
2000,9,30,17.5,2.2,7.5,15.9,18.8,16.4,2.4
2000,10,1,0.5,4.5,9,18.2,21.3,20.1,3.4
2000,10,2,8,0.3,10,18.2,20.8,19.9,2.2
2000,10,3,10,3.2,7.8,16.7,19.5,18,2.8
2000,10,4,0,1.3,6.3,14.6,17.7,16,3.1
2000,10,5,0,10.4,0.5,12.4,18.1,13.9,2.1
2000,10,6,0,7.1,3.5,14.9,19.1,15,2.8
2000,10,7,0,11,2.3,14.5,18.9,12.3,4.3
2000,10,8,0,0,10,15.6,20.2,14.6,1.9
2000,10,9,14.5,0.1,10,16.5,18.8,18.8,4.1
2000,10,10,0,7.2,3.8,18.3,21,19.5,3.2
2000,10,11,0,9.9,0.5,16.7,20.9,18,2.6
2000,10,12,6,0,10,13.5,17.9,16,5
2000,10,13,0.5,5.3,6.8,13.5,16,12.6,3.3
2000,10,14,3,6.4,9,14,16.1,11.5,4.4
2000,10,15,0,0.8,9.8,14.2,17.1,13.3,2.1
2000,10,16,0,7.5,7.5,14.4,16.7,12.1,3.9
2000,10,17,17,1.4,9.8,12.5,16.8,12.5,3.3
2000,10,18,5.5,4.1,6.5,9.7,14.6,10.9,5.5
2000,10,19,0,10.3,0,7.7,14.1,10.7,3.5
2000,10,20,30.5,0,10,14.4,16.5,16.2,2.2
2000,10,21,0,1.6,10,13.8,17.9,15.2,2.3
2000,10,22,0,7.8,6.5,12.1,17.2,13.8,3.7
2000,10,23,18,0,10,16.5,17.1,16.6,2.9
2000,10,24,0,5.9,7.3,15.9,18.9,16.7,4.2
2000,10,25,19,0,10,16.7,20,19.5,3.9
2000,10,26,10,2.5,7.8,11.6,15.9,13.4,4.6
2000,10,27,0,8.1,4.8,9.6,12.5,8.8,4.7
2000,10,28,1.5,0.2,7.5,7.8,12.2,10.2,4.4
2000,10,29,7,0,10,11.5,13.2,12.8,2.9
2000,10,30,9,0.4,7.5,7.8,11.7,10.3,4.3
2000,10,31,0,6.1,5.3,5.7,12.6,10.4,2.5
2000,11,1,86,0,10,13.1,14.5,15.1,4.6
2000,11,2,81.5,0,10,14.9,15.4,16.2,4.8
2000,11,3,0,5.1,5.8,12.7,16,14.1,4.6
2000,11,4,0,10.1,0,9.5,14.9,11.9,3.2
2000,11,5,0,4.7,5.8,12.2,17.8,13.8,4
2000,11,6,0,9.4,0,12.6,16.1,13.4,3.5
2000,11,7,0,9.5,2.3,10.9,17.3,13.7,3.9
2000,11,8,0,0,8.3,8,12.1,10.2,4.9
2000,11,9,0,7.6,5,7.5,10.5,8.1,3.8
2000,11,10,0,7.5,3,6.7,13.3,10.5,3.2
2000,11,11,7.5,0.4,9.5,6.4,10.6,9.3,5.7
2000,11,12,22,2,6.5,5.1,10.9,9.6,4
2000,11,13,2,3.7,9.8,7.6,10.9,9.5,3.6
2000,11,14,0,5.8,8.8,6.2,11.2,9.1,1.9
2000,11,15,2,0.1,9.8,9,13,11.9,2.5
2000,11,16,4.5,0.1,10,8.9,10.2,9.2,4.9
2000,11,17,17.5,0.1,10,8.9,12.1,11.6,5.6
2000,11,18,2.5,0.3,10,7.2,10.3,8.1,7.1
2000,11,19,0,4.7,9.8,5.4,7.8,6.6,5
2000,11,20,6.5,0,10,7.1,15.7,11.6,6.1
2000,11,21,26,0.2,9.8,6.6,11.2,10.3,5.4
2000,11,22,0.5,0.7,8.3,4.1,6.4,7.1,4.9
2000,11,23,0,5.6,3.3,2.9,8.1,7.8,2
2000,11,24,0,6.8,2.8,5.5,11.1,9.3,2.2
2000,11,25,0,6,7,6.8,11.5,9.2,2.1
2000,11,26,0,5.9,3.8,7.2,13,11.1,3.1
2000,11,27,30.5,0,10,6.5,10.3,9.8,4.7
2000,11,28,1,2.8,9.3,5,6.6,6.2,5
2000,11,29,0,6.1,5.5,0.8,7.6,6.1,4.3
2000,11,30,0.5,2.9,9.3,7.4,9.1,8.2,4.7
2000,12,1,0,5.5,7.3,5.8,9.2,7.2,3.5
2000,12,2,0,8.4,2.3,5.2,8.5,6.9,2.3
2000,12,3,19,2.8,7.5,4,8.7,8.2,4.5
2000,12,4,0,3.1,6,2.7,5.5,5.7,4
2000,12,5,6.5,0.9,7.5,1.6,9.1,7.1,7.8
2000,12,6,4,1.3,9,2.8,6.3,6.2,5.4
2000,12,7,0,7.6,5.5,-0.1,4.6,5,2.6
2000,12,8,0,3.4,2.5,2.1,7.8,6.6,3.3
2000,12,9,0,8.6,2.5,4.7,10.2,8.3,3.1
2000,12,10,14.5,0,9.8,5.3,10.6,9.3,5.1
2000,12,11,16.5,0.4,10,0.8,4.8,7,5.8
2000,12,12,20.5,0.6,10,0.2,2.5,6.1,4.2
2000,12,13,31.5,1.8,10,2.8,4.9,7.2,4.7
2000,12,14,21.5,1.3,10,4.1,6.4,7.6,3.7
2000,12,15,1,6.8,7,4.6,9.1,6.7,5.7
2000,12,16,1,1.5,8.8,4.9,10.5,7.6,7.9
2000,12,17,0,1.9,7.3,1.8,5.6,6.1,3.4
2000,12,18,0,6.6,7.5,1.5,8,5.9,3.2
2000,12,19,2.5,1.1,8.5,6.1,10.9,8.8,7.4
2000,12,20,5.5,2.5,7.8,2.7,7.5,7.1,2.4
2000,12,21,13,0.7,10,4.1,7.6,7.7,4.7
2000,12,22,0,9.1,2.5,2.9,7,6.3,
2000,12,23,4,8.9,3,2.2,9.5,5.6,7
2000,12,24,23.5,0.5,10,2.7,5.3,7.1,6.3
2000,12,25,12.5,0.9,10,1.2,4.6,6.6,8.2
2000,12,26,8,0,10,0,1.7,5.5,6.2
2000,12,27,0.5,0.1,8.3,0.8,2.4,5.4,3.3
2000,12,28,25,1.5,10,1.5,3.5,6.6,4
2000,12,29,0,2.1,5.8,-0.1,2.4,4.8,2.8
2000,12,30,0,6,5.8,-1.2,4.2,4.6,2.2
2000,12,31,7,0,9,2.2,7.6,7.5,4.9
2001,1,1,2,0.9,10,0.6,3,5.5,6
2001,1,2,20.5,0,10,2.6,5.5,6.4,10.7
2001,1,3,0.5,3.1,8.8,2.4,4.5,4.5,12.4
2001,1,4,7,1,9.5,0.2,2.3,5.2,10.5
2001,1,5,15,0.7,10,0.6,2.2,5.8,6.5
2001,1,6,4.5,0.9,10,-0.5,1,5,4.8
2001,1,7,5,0,10,-1.2,1.4,5.2,3.7
2001,1,8,14.5,0.6,10,3.1,5.1,7.4,3.7
2001,1,9,3.5,3.2,9.8,0.7,5.8,7.1,2.3
2001,1,10,14.5,0,9.8,2.7,7,7.7,5.9
2001,1,11,1.5,0.5,10,2.4,5.5,6.2,8.2
2001,1,12,4.5,1.1,10,0.8,3.5,5.1,10.8
2001,1,13,21.5,0,10,0.4,1.5,5.8,5.3
2001,1,14,16.5,0,10,-3.2,-1,4.6,6
2001,1,15,57.5,0,10,-3.4,-2.6,4.6,3.3
2001,1,16,11.5,0.2,10,-2.7,-1.6,4.8,2.6
2001,1,17,3.5,0.1,10,-2.1,0,4.7,4.6
2001,1,18,15,0.4,10,-3.1,1.1,5.3,7.3
2001,1,19,0.5,1.4,9.8,-1.2,0.3,4.3,3
2001,1,20,9.5,0,9.8,-2.7,1.4,5.4,2.6
2001,1,21,2.5,3.5,9.3,1.2,4.4,5.3,4.5
2001,1,22,0,0.1,10,0.8,2.2,5.7,3.8
2001,1,23,1.5,0.1,9.5,-0.3,1.1,5.5,4.4
2001,1,24,0.5,5.9,8.5,-1.2,1.6,4.3,2.7
2001,1,25,12,0,10,-1.3,2.1,5.6,2.9
2001,1,26,3,0.3,10,1.8,3.6,6.4,6.2
2001,1,27,25.5,0,10,1.1,3.3,6.7,4.3
2001,1,28,9,0.2,10,2.2,4,6.4,6.9
2001,1,29,9.5,0.3,9.3,0.4,2.5,5.3,4.3
2001,1,30,13.5,0.7,9.8,0.5,2,6.1,5.1
2001,1,31,0,2.5,8.3,0.3,3.5,5.4,3.6
2001,2,1,6,0.1,10,2.6,5.7,6.2,6.7
2001,2,2,2.5,1.9,9.5,0,2.2,5,5.3
2001,2,3,3,1.5,9.8,-0.1,2.8,5.3,5.8
2001,2,4,0,3,10,-0.6,2,4.7,3.8
2001,2,5,0,7.4,6.8,0,5.3,5.1,2.3
2001,2,6,1.5,2,10,0.7,4.4,6.7,3.3
2001,2,7,0,2.8,6.8,2,4.9,6.5,3.9
2001,2,8,5,3.2,6.3,-0.7,2.3,5.1,6.7
2001,2,9,4.5,0.6,7.5,-1.3,2,5.2,4.8
2001,2,10,12.5,0.2,10,0.9,3,6.1,5.5
2001,2,11,8,1,10,0.1,2.5,5.4,5.6
2001,2,12,1,0.7,10,-1.5,0.3,4.7,3
2001,2,13,0.5,0.8,9.8,-0.3,1.8,5.3,3.2
2001,2,14,7.5,0.9,9,-1.2,0.2,5.2,4.9
2001,2,15,0,6.5,9.5,-1.5,1.4,4.4,3.4
2001,2,16,6,0.2,9.3,-1.3,2,5.1,6.5
2001,2,17,0.5,6,7.3,-1.7,3.2,4.5,3.7
2001,2,18,0.5,0,9.8,6.2,8.3,6.7,6
2001,2,19,1,1.6,9.8,2.2,6.6,7.1,3.9
2001,2,20,0,10.1,1,-0.2,3.6,4.9,3.7
2001,2,21,14.5,5.4,7.3,-0.1,7.6,7.1,3.6
2001,2,22,1,10.1,2.5,4.8,9.3,8.4,2.9
2001,2,23,5,5.8,5,2.2,7.9,7.2,3.1
2001,2,24,7,0,10,2.6,4.5,7.3,6.4
2001,2,25,8,2.3,9.8,-1.1,1.5,5.5,4.8
2001,2,26,0.5,7.3,6.5,-0.9,1.9,4.3,2.6
2001,2,27,0,10.7,2,-1.4,5,4.7,2.1
2001,2,28,4.5,0,10,4.3,8.6,7.8,5.3
2001,3,1,9,0,10,2.7,4.9,7.3,5.3
2001,3,2,1,2.7,9.8,1.7,4.1,5.8,3.3
2001,3,3,0,2.1,7,1,5.3,5.3,2.7
2001,3,4,16,0.5,10,0.9,5.3,6.6,7
2001,3,5,4.5,0.9,9.5,0.5,4.4,5.9,11.1
2001,3,6,0,3,5.5,4.8,9.8,6.5,6.8
2001,3,7,3.5,1.7,9.8,1.9,6.7,6.1,7.9
2001,3,8,11.5,1.1,10,-1.4,0.6,5.3,4.2
2001,3,9,4.5,2.5,9.8,-1.3,1.5,4.9,5.2
2001,3,10,12,0,10,-0.7,1.7,5.6,5.6
2001,3,11,5,3.6,6.5,-1.4,0.3,5.1,2.9
2001,3,12,4.5,9.1,4.8,-3,2.1,4.3,4.1
2001,3,13,0,4.3,7,-0.9,2.4,4.5,4.9
2001,3,14,0,10,3.3,-0.8,9.5,4.9,4.3
2001,3,15,8.5,1.7,10,4.5,9.6,8.2,6
2001,3,16,0,10.9,5,1.5,5.3,5.6,2.4
2001,3,17,6.5,0.6,10,3.1,7.6,6.7,2.8
2001,3,18,15.5,6.3,8,7,10.3,8.9,5.8
2001,3,19,0,9.8,5,6.9,11.8,6.9,5.5
2001,3,20,0,6.3,4.5,9.5,15.7,5.8,6.4
2001,3,21,0,7,7.5,7.4,12.2,8.6,4.8
2001,3,22,0.5,8.9,3,5.7,13.9,7.3,5.2
2001,3,23,0,3.5,10,7.2,10.5,6.7,3.9
2001,3,24,0,11.2,2.5,3.8,11.9,6.8,2.2
2001,3,25,2,0,10,8.6,12.3,10.4,1.9
2001,3,26,1,6.9,6.8,6.4,9.7,7.5,3.9
2001,3,27,1,7.4,5.8,5.7,8.4,5.6,5.3
2001,3,28,4,0.7,9.8,4.9,6.7,7.2,5.6
2001,3,29,5,0,10,3.7,5.7,7.9,6
2001,3,30,21,3.3,8.3,0.4,4.2,6.2,2.5
2001,3,31,4.5,0.5,9.5,2.1,3.7,6.3,4
2001,4,1,4.5,8.5,5.3,1.5,6.1,5.8,3.5
2001,4,2,0,9.8,6.3,5.7,12.8,6.5,5.9
